Eredmény,A.h.,Er.h.,Atléta,Szül,Klub,Típus,Helyszín,Dátum
1:06.31,23,97,Molnár Eszter,98,A-Plast Ikarus BSE,F3,Budapest (HUN),2023.9.09
1:06.33,-,98,Ignácz Alexandra,1,EVSI,F1,Kecskemét (HUN),2023.9.03
1:06.50,-,99,Kucsma Kinga,4,DVTK,F1,Budapest (HUN),2023.9.09
1:06.78,-,100,Ignácz Alexandra,1,EVSI,F1,Budapest (HUN),2023.9.09
1:06.95,-,101,Kovács Kíra,7,UTE,F1,Budapest (HUN),2023.9.09
1:07.11,-,102,Szücs Dóra,2,FTC,F1,Budapest (HUN),2023.7.23
1:07.31,-,103,Mohácsi Blanka,7,FTC,F2,Budapest (HUN),2023.5.2
1:07.31,24,103,Boros Abigél,4,Kőszegi Lóránt FC,F1,Szolnok (HUN),2023.7.16
1:07.34,25,105,Horváth Loretta,98,Keszthely VDSE,F1,Budapest (HUN),2023.9.09
1:07.39,-,106,Boros Abigél,4,Kőszegi Lóránt FC,F2,Budapest (HUN),2023.7.08
1:07.54,-,107,Ignácz Alexandra,1,EVSI,F2,Budapest (HUN),2023.5.28
1:07.55,26,108,Veres Gréta,4,Budaörsi DSE,F1,Szolnok (HUN),2023.7.16
1:07.58,-,109,Horváth Loretta,98,Keszthely VDSE,F2,Budapest (HUN),2023.7.08
1:07.66,-,110,Gyenese Zsófia,6,ZALASZÁM-ZAC,F2,Budapest (HUN),2023.7.08
1:07.72,-,111,Horváth Loretta,98,Keszthely VDSE,F1,Budapest (HUN),2023.7.23
1:07.74,-,112,Horváth Loretta,98,Keszthely VDSE,F1,Kecskemét (HUN),2023.9.03
1:07.82,-,113,Horváth Loretta,98,Keszthely VDSE,F2,Budapest (HUN),2023.5.28
1:07.82,27,113,Bornemissza Anna,1,EVSI,F2,Budapest (HUN),2023.7.08
1:07.85,-,115,Kovács Viktória,7,Haladás VSE,F1,Kecskemét (HUN),2023.9.03
1:08.04,-,116,Bornemissza Anna,1,EVSI,F1,Győr (HUN),2023.6.25
1:08.05,-,117,Ritter Lola,5,ARAK,F1,Budapest (HUN),2023.9.09
1:08.40,-,118,Boros Abigél,4,Kőszegi Lóránt FC,F1,Budapest (HUN),2023.5.2
1:08.52,28,119,Szatmári Zsófi,7,A-Plast Ikarus BSE,F2,Budapest (HUN),2023.5.2
1:08.74,29,120,Szabó Enikő,98,FTC,F2,Budapest (HUN),2023.9.09
1:08.98,-,121,Bornemissza Anna,1,EVSI,F1,Budapest (HUN),2023.7.23
1:09.35,30,122,Szilágyi Patrícia,3,Békéscsabai AC,F1,Győr (HUN),2023.6.25
1:09.67,-,123,Mohácsi Blanka,7,FTC,F2,Budapest (HUN),2023.9.09
1:09.82,31,124,Szekér Gréta,6,A-Plast Ikarus BSE,F1,Budapest (HUN),2023.10.08
1:09.86,-,125,Bornemissza Anna,1,EVSI,F2,Budapest (HUN),2023.5.28
1:09.92,-,126,Bornemissza Anna,1,EVSI,F1,Budapest (HUN),2023.9.09
1:10.04,32,127,Radics Luca,6,Győri Atlétikai Club,F1,Budapest (HUN),2023.10.08
1:10.07,33,128,Bucsák Villő,6,FTC,F1,Győr (HUN),2023.6.25
1:10.09,34,129,Botos Katalin,4,Csepeli DAC,F2,Budapest (HUN),2023.9.09
1:10.19,35,130,Gál Nikolett,4,DVTK,F1,Budapest (HUN),2023.10.08
1:10.51,-,131,Gyenese Zsófia,6,ZALASZÁM-ZAC,F1,Budapest (HUN),2023.9.09
1:10.55,36,132,Kossuth Mária,7,A-Plast Ikarus BSE,F2,Budapest (HUN),2023.10.08
1:10.73,37,133,Farkas Veronika,4,Vasas,F2,Szolnok (HUN),2023.7.16
1:10.74,-,134,Szekér Gréta,6,A-Plast Ikarus BSE,F1,Budapest (HUN),2023.5.2
1:10.77,38,135,Badics Helka,6,SVSE,F2,Budapest (HUN),2023.10.08
1:10.86,39,136,Szemán Kata,6,VEDAC,F3,Budapest (HUN),2023.9.09
1:10.91,-,137,Molnár Eszter,98,A-Plast Ikarus BSE,F2,Budapest (HUN),2023.5.28
1:10.92,40,138,Püski Zselyke,5,VSD,F2,Budapest (HUN),2023.7.08
1:10.94,-,139,Badics Helka,6,SVSE,F3,Budapest (HUN),2023.9.09
1:11.00,41,140,Király Liliom,5,VSD,F2,Szolnok (HUN),2023.7.16
1:11.33,-,141,Boros Abigél,4,Kőszegi Lóránt FC,F1,Budapest (HUN),2023.9.09
1:11.34,-,142,Szatmári Zsófi,7,A-Plast Ikarus BSE,F1,Budapest (HUN),2023.10.08
1:11.38,42,143,Urbán Kitti,98,UTE,F1,Budapest (HUN),2023.5.2
1:11.46,43,144,Bodnár Lili,5,ARAK,F2,Szolnok (HUN),2023.7.16
1:11.56,44,145,Szilágyi Zselyke,7,DSC-SI,F1,Győr (HUN),2023.6.25
1:11.65,-,146,Farkas Veronika,4,Vasas,F1,Budapest (HUN),2023.10.08
1:11.74,-,147,Püski Zselyke,5,VSD,F1,Budapest (HUN),2023.5.2
1:12.78,45,148,Macsali Blanka,5,Vasas,F1,Budapest (HUN),2023.10.08
1:12.94,-,149,Bodnár Lili,5,ARAK,F1,Tatabánya (HUN),2023.7.3
1:13.74,46,150,Csonka Lujza,6,Győri Atlétikai Club,F2,Budapest (HUN),2023.10.08
1:13.86,47,151,Dobó Eszter,5,Vasas,F1,Budapest (HUN),2023.10.08
1:14.82,48,152,Kolman Klaudia,6,Dobó SE,F3,Budapest (HUN),2023.9.09
1:14.83,49,153,Vörös Franciska,4,FTC,F2,Szolnok (HUN),2023.7.16
1:14.89,50,154,Deák Emese,5,VSD,F2,Szolnok (HUN),2023.7.16
1:14.94,-,155,Püski Zselyke,5,VSD,F1,Budapest (HUN),2023.9.09
1:15.39,-,156,Vörös Franciska,4,FTC,F1,Budapest (HUN),2023.5.2
1:16.31,-,157,Király Liliom,5,VSD,F2,Budapest (HUN),2023.5.28
1:16.69,51,158,Tromposch Flóra,7,Győri Atlétikai Club,F2,Budapest (HUN),2023.10.08
1:17.05,52,159,Lak Réka,5,Vasas,F1,Budapest (HUN),2023.10.08
1:18.55,53,160,Molnár Angéla,84,Margitszigeti AC,F2,Budapest (HUN),2023.9.09
1:18.69,54,161,Gulyás Bíborka,6,KARC,F2,Budapest (HUN),2023.9.09
1:21.09,55,162,Schein Kata,5,ZALASZÁM-ZAC,F2,Budapest (HUN),2023.9.09
1:21.23,56,163,Kozák Rebeka,97,Győri Atlétikai Club,F3,Budapest (HUN),2023.9.09
1:21.65,57,164,Fülöp Alexa,4,DVTK,F1,Budapest (HUN),2023.10.08
1:30.07,-,165,Molnár Angéla,84,Margitszigeti AC,F1,Budapest (HUN),2023.9.17
1:31.57,-,166,Molnár Angéla,84,Margitszigeti AC,F1,Budapest (HUN),2023.5.2
1:37.20,58,167,Rácz Katalin,75,H. Szondi SE,F1,Budapest (HUN),2023.9.17
55.35,1,1,Mátó Sára,0,MATE - GEAC,SF2,Roma (ITA),2024.6.1
55.47,-,2,Mátó Sára,0,MATE - GEAC,F1,Budapest (HUN),2024.6.3
55.49,-,3,Mátó Sára,0,MATE - GEAC,F1,Budapest (HUN),2024.5.26
55.95,-,4,Mátó Sára,0,MATE - GEAC,H1,Roma (ITA),2024.6.09
55.95,-,4,Mátó Sára,0,MATE - GEAC,F,Poznan (POL),2024.6.23
56.25,-,6,Mátó Sára,0,MATE - GEAC,F2,St. Pölten (AUT),2024.5.17
56.45,-,7,Mátó Sára,0,MATE - GEAC,F,Székesfehérvár (HUN),2024.7.09
58.35,2,8,Lalik Petra,6,DVTK,H1,Brno (CZE),2024.6.22
58.63,-,9,Lalik Petra,6,DVTK,F2,Nivelles (BEL),2024.6.16
58.91,-,10,Lalik Petra,6,DVTK,F1,Budapest (HUN),2024.6.3
59.16,-,11,Lalik Petra,6,DVTK,F1,Budapest (HUN),2024.5.26
59.30,-,12,Lalik Petra,6,DVTK,F1,Budapest (HUN),2024.5.12
59.94,-,13,Lalik Petra,6,DVTK,F1,Szolnok (HUN),2024.7.28
1:00.72,3,14,Prutkay Kata,8,A-Plast Ikarus BSE,F1,Budapest (HUN),2024.6.3
1:00.88,4,15,Mohai Regina,3,MTK Budapest,F1,Budapest (HUN),2024.6.3
1:01.05,-,16,Prutkay Kata,8,A-Plast Ikarus BSE,H1,Banská Bystrica (SVK),2024.7.19
1:01.18,-,17,Prutkay Kata,8,A-Plast Ikarus BSE,F,Pöstyén (SVK),2024.7.05
1:01.71,5,18,Besenyődi Petra,6,SVSE,F1,Budapest (HUN),2024.5.12
1:01.94,-,19,Prutkay Kata,8,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2024.6.16
1:01.98,6,20,Kovács Léna,4,UTE,F1,Budapest (HUN),2024.6.02
1:01.99,-,21,Prutkay Kata,8,A-Plast Ikarus BSE,SF2,Banská Bystrica (SVK),2024.7.2
1:02.12,-,22,Kovács Léna,4,UTE,F1,Budapest (HUN),2024.5.12
1:02.33,7,23,Tóth Fruzsina,0,Vasas,F,Slovenska Bistrica (SLO),2024.5.18
1:02.40,-,24,Kovács Léna,4,UTE,F1,Budapest (HUN),2024.6.3
1:02.47,8,25,Hargittai Zsófia,8,A-Plast Ikarus BSE,H3,Banská Bystrica (SVK),2024.7.19
1:02.69,-,26,Hargittai Zsófia,8,A-Plast Ikarus BSE,SF1,Banská Bystrica (SVK),2024.7.2
1:02.81,-,27,Kovács Léna,4,UTE,F1,Székesfehérvár (HUN),2024.6.14
1:02.86,-,28,Kovács Léna,4,UTE,F1,Budapest (HUN),2024.7.13
1:03.23,9,29,Kovács Viktória,7,Haladás VSE,F,Eisenstadt (AUT),2024.7.06
1:03.27,-,30,Hargittai Zsófia,8,A-Plast Ikarus BSE,F2,Budapest (HUN),2024.6.3
1:03.32,-,31,Hargittai Zsófia,8,A-Plast Ikarus BSE,F1,Székesfehérvár (HUN),2024.6.16
1:03.32,-,31,Mohai Regina,3,MTK Budapest,F1,Szolnok (HUN),2024.7.28
1:03.53,-,33,Kovács Viktória,7,Haladás VSE,F1,Budapest (HUN),2024.6.02
1:03.62,-,34,Hargittai Zsófia,8,A-Plast Ikarus BSE,F2,Budapest (HUN),2024.6.02
1:04.00,-,35,Kovács Viktória,7,Haladás VSE,F1,Székesfehérvár (HUN),2024.6.16
1:04.15,10,36,Felber Kata,7,SVSE,F1,Budapest (HUN),2024.5.12
1:04.16,11,37,Szabó Enikő,98,FTC,F2,Budapest (HUN),2024.6.3
1:04.17,-,38,Tóth Fruzsina,0,Vasas,F1,Budapest (HUN),2024.6.3
1:04.29,-,39,Szabó Enikő,98,FTC,F1,Székesfehérvár (HUN),2024.6.14
1:04.46,12,40,Dobránszky Laura,2,MATE - GEAC,F1,Szolnok (HUN),2024.7.28
1:04.52,13,41,Bátai Luca,0,Vasas,F2,Budapest (HUN),2024.6.3
1:04.54,-,42,Bátai Luca,0,Vasas,F,Veszprém (HUN),2024.5.12
1:04.68,14,43,Sum Nikolett,8,MATE - GEAC,F1,Budapest (HUN),2024.6.02
1:04.71,15,44,Radics Luca,6,Győri Atlétikai Club,F1,Székesfehérvár (HUN),2024.6.14
1:04.94,-,45,Tóth Fruzsina,0,Vasas,F1,Budapest (HUN),2024.7.13
1:04.99,16,46,Molnár Eszter,98,A-Plast Ikarus BSE,F1,Budapest (HUN),2024.6.02
